o_node,d_node,origin,destination,travel_time,iteration
1202-0-4-13,1065-0-99-99,1202,1065,148.0,38
1424-0-4-13,1065-0-99-99,1424,1065,180.0,38
1572-0-4-13,1065-0-99-99,1572,1065,245.0,38
1122-0-4-13,1066-0-99-99,1122,1066,160.0,38
1263-0-4-13,1067-0-99-99,1263,1067,141.0,38
1120-0-4-13,1068-0-99-99,1120,1068,158.0,38
1330-0-4-13,1068-0-99-99,1330,1068,187.0,38
1602-0-4-13,1068-0-99-99,1602,1068,210.0,38
1606-0-4-13,1068-0-99-99,1606,1068,210.0,38
1483-0-4-13,1070-0-99-99,1483,1070,171.0,38
1510-0-4-13,1076-0-99-99,1510,1076,204.0,38
1600-0-4-13,1076-0-99-99,1600,1076,210.0,38
1039-0-4-13,1078-0-99-99,1039,1078,42.0,38
1524-0-4-13,1078-0-99-99,1524,1078,206.0,38
1562-0-4-13,1078-0-99-99,1562,1078,226.0,38
1365-0-4-13,1080-0-99-99,1365,1080,220.0,38
1143-0-4-13,1085-0-99-99,1143,1085,165.0,38
1513-0-4-13,1090-0-99-99,1513,1090,207.0,38
1132-0-4-13,1104-0-99-99,1132,1104,153.0,38
1389-0-4-13,1113-0-99-99,1389,1113,190.0,38
1286-0-4-13,1114-0-99-99,1286,1114,136.0,38
1022-0-4-13,1116-0-99-99,1022,1116,137.0,38
1400-0-4-13,1118-0-99-99,1400,1118,161.0,38
1116-0-4-13,1124-0-99-99,1116,1124,34.0,38
1412-0-4-13,1139-0-99-99,1412,1139,143.0,38
1524-0-4-13,1141-0-99-99,1524,1141,228.0,38
1046-0-4-13,1142-0-99-99,1046,1142,149.0,38
1130-0-4-13,1145-0-99-99,1130,1145,35.0,38
1153-0-4-13,1146-0-99-99,1153,1146,58.0,38
1382-0-4-13,1150-0-99-99,1382,1150,173.0,38
1133-0-4-13,1156-0-99-99,1133,1156,133.0,38
1572-0-4-13,1157-0-99-99,1572,1157,265.0,38
1544-0-4-13,1160-0-99-99,1544,1160,234.0,38
1176-0-4-13,1168-0-99-99,1176,1168,47.0,38
1212-0-4-13,1170-0-99-99,1212,1170,149.0,38
1588-0-4-13,1180-0-99-99,1588,1180,203.0,38
1595-0-4-13,1187-0-99-99,1595,1187,221.0,38
1186-0-4-13,1202-0-99-99,1186,1202,30.0,38
1223-0-4-13,1203-0-99-99,1223,1203,148.0,38
1139-0-4-13,1211-0-99-99,1139,1211,154.0,38
1166-0-4-13,1218-0-99-99,1166,1218,164.0,38
1523-0-4-13,1218-0-99-99,1523,1218,164.0,38
1554-0-4-13,1218-0-99-99,1554,1218,188.0,38
1620-0-4-13,1220-0-99-99,1620,1220,195.0,38
1197-0-4-13,1227-0-99-99,1197,1227,48.0,38
1233-0-4-13,1227-0-99-99,1233,1227,150.0,38
1560-0-4-13,1243-0-99-99,1560,1243,172.0,38
1575-0-4-13,1243-0-99-99,1575,1243,197.0,38
1224-0-4-13,1247-0-99-99,1224,1247,139.0,38
1251-0-4-13,1247-0-99-99,1251,1247,54.0,38
1524-0-4-13,1253-0-99-99,1524,1253,163.0,38
1383-0-4-13,1260-0-99-99,1383,1260,223.0,38
1110-0-4-13,1272-0-99-99,1110,1272,143.0,38
1250-0-4-13,1275-0-99-99,1250,1275,42.0,38
1144-0-4-13,1277-0-99-99,1144,1277,192.0,38
1347-0-4-13,1285-0-99-99,1347,1285,167.0,38
1431-0-4-13,1285-0-99-99,1431,1285,221.0,38
1544-0-4-13,1298-0-99-99,1544,1298,286.0,38
1131-0-4-13,1299-0-99-99,1131,1299,188.0,38
1271-0-4-13,1307-0-99-99,1271,1307,229.0,38
1290-0-4-13,1307-0-99-99,1290,1307,143.0,38
1353-0-4-13,1307-0-99-99,1353,1307,156.0,38
1458-0-4-13,1313-0-99-99,1458,1313,214.0,38
1124-0-4-13,1317-0-99-99,1124,1317,34.0,38
1326-0-4-13,1317-0-99-99,1326,1317,150.0,38
1133-0-4-13,1331-0-99-99,1133,1331,163.0,38
1177-0-4-13,1355-0-99-99,1177,1355,196.0,38
1110-0-4-13,1356-0-99-99,1110,1356,197.0,38
1039-0-4-13,1357-0-99-99,1039,1357,210.0,38
1385-0-4-13,1358-0-99-99,1385,1358,181.0,38
1021-0-4-13,1361-0-99-99,1021,1361,217.0,38
1062-0-4-13,1371-0-99-99,1062,1371,222.0,38
1173-0-4-13,1378-0-99-99,1173,1378,218.0,38
1232-0-4-13,1378-0-99-99,1232,1378,218.0,38
1342-0-4-13,1378-0-99-99,1342,1378,155.0,38
1351-0-4-13,1379-0-99-99,1351,1379,162.0,38
1021-0-4-13,1386-0-99-99,1021,1386,227.0,38
1249-0-4-13,1388-0-99-99,1249,1388,246.0,38
1396-0-4-13,1388-0-99-99,1396,1388,140.0,38
1538-0-4-13,1388-0-99-99,1538,1388,246.0,38
1445-0-4-13,1391-0-99-99,1445,1391,135.0,38
1265-0-4-13,1393-0-99-99,1265,1393,211.0,38
1531-0-4-13,1393-0-99-99,1531,1393,211.0,38
1173-0-4-13,1394-0-99-99,1173,1394,162.0,38
1401-0-4-13,1395-0-99-99,1401,1395,48.0,38
1140-0-4-13,1402-0-99-99,1140,1402,175.0,38
1173-0-4-13,1402-0-99-99,1173,1402,195.0,38
1400-0-4-13,1402-0-99-99,1400,1402,55.0,38
1415-0-4-13,1402-0-99-99,1415,1402,155.0,38
1423-0-4-13,1411-0-99-99,1423,1411,141.0,38
1407-0-4-13,1415-0-99-99,1407,1415,48.0,38
1606-0-4-13,1415-0-99-99,1606,1415,212.0,38
1381-0-4-13,1421-0-99-99,1381,1421,161.0,38
1041-0-4-13,1423-0-99-99,1041,1423,153.0,38
1062-0-4-13,1442-0-99-99,1062,1442,185.0,38
1482-0-4-13,1472-0-99-99,1482,1472,137.0,38
1538-0-4-13,1476-0-99-99,1538,1476,159.0,38
1583-0-4-13,1481-0-99-99,1583,1481,155.0,38
1524-0-4-13,1486-0-99-99,1524,1486,140.0,38
1531-0-4-13,1490-0-99-99,1531,1490,132.0,38
1366-0-4-13,1492-0-99-99,1366,1492,218.0,38
1579-0-4-13,1492-0-99-99,1579,1492,38.0,38
1513-0-4-13,1503-0-99-99,1513,1503,135.0,38
1021-0-4-13,1519-0-99-99,1021,1519,180.0,38
1495-0-4-13,1529-0-99-99,1495,1529,166.0,38
1428-0-4-13,1530-0-99-99,1428,1530,188.0,38
1443-0-4-13,1530-0-99-99,1443,1530,188.0,38
1577-0-4-13,1536-0-99-99,1577,1536,173.0,38
1569-0-4-13,1543-0-99-99,1569,1543,186.0,38
1182-0-4-13,1544-0-99-99,1182,1544,197.0,38
1021-0-4-13,1545-0-99-99,1021,1545,172.0,38
1515-0-4-13,1561-0-99-99,1515,1561,54.0,38
1245-0-4-13,1582-0-99-99,1245,1582,155.0,38
1154-0-4-13,1599-0-99-99,1154,1599,207.0,38
1562-0-4-13,1607-0-99-99,1562,1607,136.0,38
1436-0-4-13,1081-0-99-99,1436,1081,210.0,38
1506-0-4-13,1002-0-99-99,1506,1002,167.0,39
1126-0-4-13,1006-0-99-99,1126,1006,178.0,39
1243-0-4-13,1021-0-99-99,1243,1021,146.0,39
1382-0-4-13,1021-0-99-99,1382,1021,217.0,39
1571-0-4-13,1021-0-99-99,1571,1021,220.0,39
1232-0-4-13,1022-0-99-99,1232,1022,162.0,39
1175-0-4-13,1023-0-99-99,1175,1023,161.0,39
1018-0-4-13,1034-0-99-99,1018,1034,33.0,39
1518-0-4-13,1034-0-99-99,1518,1034,198.0,39
1590-0-4-13,1034-0-99-99,1590,1034,198.0,39
1250-0-4-13,1035-0-99-99,1250,1035,141.0,39
1214-0-4-13,1036-0-99-99,1214,1036,166.0,39
1219-0-4-13,1036-0-99-99,1219,1036,154.0,39
1574-0-4-13,1036-0-99-99,1574,1036,217.0,39
1591-0-4-13,1036-0-99-99,1591,1036,197.0,39
1131-0-4-13,1037-0-99-99,1131,1037,193.0,39
1238-0-4-13,1037-0-99-99,1238,1037,168.0,39
1285-0-4-13,1037-0-99-99,1285,1037,169.0,39
1406-0-4-13,1037-0-99-99,1406,1037,206.0,39
1131-0-4-13,1038-0-99-99,1131,1038,190.0,39
1389-0-4-13,1038-0-99-99,1389,1038,205.0,39
1422-0-4-13,1038-0-99-99,1422,1038,176.0,39
1559-0-4-13,1038-0-99-99,1559,1038,205.0,39
1076-0-4-13,1042-0-99-99,1076,1042,45.0,39
1245-0-4-13,1042-0-99-99,1245,1042,167.0,39
1090-0-4-13,1043-0-99-99,1090,1043,138.0,39
1427-0-4-13,1043-0-99-99,1427,1043,174.0,39
1250-0-4-13,1045-0-99-99,1250,1045,158.0,39
1214-0-4-13,1046-0-99-99,1214,1046,149.0,39
1411-0-4-13,1046-0-99-99,1411,1046,172.0,39
1313-0-4-13,1047-0-99-99,1313,1047,171.0,39
1520-0-4-13,1047-0-99-99,1520,1047,197.0,39
1574-0-4-13,1049-0-99-99,1574,1049,230.0,39
1252-0-4-13,1050-0-99-99,1252,1050,147.0,39
1522-0-4-13,1050-0-99-99,1522,1050,196.0,39
1280-0-4-13,1051-0-99-99,1280,1051,62.0,39
1328-0-4-13,1051-0-99-99,1328,1051,165.0,39
1266-0-4-13,1052-0-99-99,1266,1052,127.0,39
1447-0-4-13,1052-0-99-99,1447,1052,175.0,39
1464-0-4-13,1052-0-99-99,1464,1052,175.0,39
1495-0-4-13,1052-0-99-99,1495,1052,200.0,39
1538-0-4-13,1052-0-99-99,1538,1052,139.0,39
1591-0-4-13,1055-0-99-99,1591,1055,203.0,39
1425-0-4-13,1056-0-99-99,1425,1056,176.0,39
1444-0-4-13,1056-0-99-99,1444,1056,176.0,39
1619-0-4-13,1056-0-99-99,1619,1056,225.0,39
1200-0-4-13,1057-0-99-99,1200,1057,147.0,39
1277-0-4-13,1057-0-99-99,1277,1057,130.0,39
1539-0-4-13,1057-0-99-99,1539,1057,147.0,39
1601-0-4-13,1057-0-99-99,1601,1057,205.0,39
1122-0-4-13,1058-0-99-99,1122,1058,171.0,39
1270-0-4-13,1058-0-99-99,1270,1058,58.0,39
1450-0-4-13,1058-0-99-99,1450,1058,179.0,39
1411-0-4-13,1059-0-99-99,1411,1059,180.0,39
1090-0-4-13,1060-0-99-99,1090,1060,42.0,39
1484-0-4-13,1062-0-99-99,1484,1062,211.0,39
1544-0-4-13,1063-0-99-99,1544,1063,185.0,39
1621-0-4-13,1063-0-99-99,1621,1063,230.0,39
1110-0-4-13,1065-0-99-99,1110,1065,46.0,39
1122-0-4-13,1065-0-99-99,1122,1065,163.0,39
1202-0-4-13,1065-0-99-99,1202,1065,148.0,39
1424-0-4-13,1065-0-99-99,1424,1065,180.0,39
1572-0-4-13,1065-0-99-99,1572,1065,245.0,39
1122-0-4-13,1066-0-99-99,1122,1066,160.0,39
1263-0-4-13,1067-0-99-99,1263,1067,141.0,39
1120-0-4-13,1068-0-99-99,1120,1068,158.0,39
1330-0-4-13,1068-0-99-99,1330,1068,187.0,39
1602-0-4-13,1068-0-99-99,1602,1068,210.0,39
1606-0-4-13,1068-0-99-99,1606,1068,210.0,39
1483-0-4-13,1070-0-99-99,1483,1070,171.0,39
1510-0-4-13,1076-0-99-99,1510,1076,204.0,39
1600-0-4-13,1076-0-99-99,1600,1076,210.0,39
1039-0-4-13,1078-0-99-99,1039,1078,42.0,39
1524-0-4-13,1078-0-99-99,1524,1078,206.0,39
1562-0-4-13,1078-0-99-99,1562,1078,226.0,39
1365-0-4-13,1080-0-99-99,1365,1080,220.0,39
1143-0-4-13,1085-0-99-99,1143,1085,165.0,39
1513-0-4-13,1090-0-99-99,1513,1090,207.0,39
1132-0-4-13,1104-0-99-99,1132,1104,153.0,39
1389-0-4-13,1113-0-99-99,1389,1113,190.0,39
1286-0-4-13,1114-0-99-99,1286,1114,136.0,39
1022-0-4-13,1116-0-99-99,1022,1116,137.0,39
1400-0-4-13,1118-0-99-99,1400,1118,161.0,39
1116-0-4-13,1124-0-99-99,1116,1124,34.0,39
1412-0-4-13,1139-0-99-99,1412,1139,143.0,39
1524-0-4-13,1141-0-99-99,1524,1141,228.0,39
1046-0-4-13,1142-0-99-99,1046,1142,149.0,39
1130-0-4-13,1145-0-99-99,1130,1145,35.0,39
1153-0-4-13,1146-0-99-99,1153,1146,62.0,39
1382-0-4-13,1150-0-99-99,1382,1150,173.0,39
1133-0-4-13,1156-0-99-99,1133,1156,133.0,39
1572-0-4-13,1157-0-99-99,1572,1157,265.0,39
1544-0-4-13,1160-0-99-99,1544,1160,234.0,39
1176-0-4-13,1168-0-99-99,1176,1168,47.0,39
1212-0-4-13,1170-0-99-99,1212,1170,149.0,39
1588-0-4-13,1180-0-99-99,1588,1180,203.0,39
1595-0-4-13,1187-0-99-99,1595,1187,221.0,39
1186-0-4-13,1202-0-99-99,1186,1202,30.0,39
1223-0-4-13,1203-0-99-99,1223,1203,148.0,39
1139-0-4-13,1211-0-99-99,1139,1211,154.0,39
1166-0-4-13,1218-0-99-99,1166,1218,164.0,39
1523-0-4-13,1218-0-99-99,1523,1218,164.0,39
1554-0-4-13,1218-0-99-99,1554,1218,188.0,39
1620-0-4-13,1220-0-99-99,1620,1220,195.0,39
1197-0-4-13,1227-0-99-99,1197,1227,48.0,39
1233-0-4-13,1227-0-99-99,1233,1227,150.0,39
1560-0-4-13,1243-0-99-99,1560,1243,172.0,39
1575-0-4-13,1243-0-99-99,1575,1243,197.0,39
1224-0-4-13,1247-0-99-99,1224,1247,139.0,39
1251-0-4-13,1247-0-99-99,1251,1247,54.0,39
1524-0-4-13,1253-0-99-99,1524,1253,163.0,39
1383-0-4-13,1260-0-99-99,1383,1260,223.0,39
1110-0-4-13,1272-0-99-99,1110,1272,143.0,39
1250-0-4-13,1275-0-99-99,1250,1275,42.0,39
1144-0-4-13,1277-0-99-99,1144,1277,192.0,39
1347-0-4-13,1285-0-99-99,1347,1285,167.0,39
1431-0-4-13,1285-0-99-99,1431,1285,221.0,39
1544-0-4-13,1298-0-99-99,1544,1298,286.0,39
1131-0-4-13,1299-0-99-99,1131,1299,188.0,39
1271-0-4-13,1307-0-99-99,1271,1307,229.0,39
1290-0-4-13,1307-0-99-99,1290,1307,143.0,39
1353-0-4-13,1307-0-99-99,1353,1307,156.0,39
1458-0-4-13,1313-0-99-99,1458,1313,214.0,39
1124-0-4-13,1317-0-99-99,1124,1317,34.0,39
1326-0-4-13,1317-0-99-99,1326,1317,150.0,39
1133-0-4-13,1331-0-99-99,1133,1331,163.0,39
1177-0-4-13,1355-0-99-99,1177,1355,196.0,39
1110-0-4-13,1356-0-99-99,1110,1356,197.0,39
1039-0-4-13,1357-0-99-99,1039,1357,210.0,39
1385-0-4-13,1358-0-99-99,1385,1358,181.0,39
1021-0-4-13,1361-0-99-99,1021,1361,217.0,39
1062-0-4-13,1371-0-99-99,1062,1371,222.0,39
1173-0-4-13,1378-0-99-99,1173,1378,218.0,39
1232-0-4-13,1378-0-99-99,1232,1378,218.0,39
1342-0-4-13,1378-0-99-99,1342,1378,155.0,39
1351-0-4-13,1379-0-99-99,1351,1379,162.0,39
1021-0-4-13,1386-0-99-99,1021,1386,227.0,39
1249-0-4-13,1388-0-99-99,1249,1388,246.0,39
1396-0-4-13,1388-0-99-99,1396,1388,140.0,39
1538-0-4-13,1388-0-99-99,1538,1388,246.0,39
1445-0-4-13,1391-0-99-99,1445,1391,135.0,39
1265-0-4-13,1393-0-99-99,1265,1393,211.0,39
1531-0-4-13,1393-0-99-99,1531,1393,211.0,39
1173-0-4-13,1394-0-99-99,1173,1394,162.0,39
1401-0-4-13,1395-0-99-99,1401,1395,48.0,39
1140-0-4-13,1402-0-99-99,1140,1402,175.0,39
1173-0-4-13,1402-0-99-99,1173,1402,195.0,39
1400-0-4-13,1402-0-99-99,1400,1402,55.0,39
1415-0-4-13,1402-0-99-99,1415,1402,155.0,39
1423-0-4-13,1411-0-99-99,1423,1411,141.0,39
1407-0-4-13,1415-0-99-99,1407,1415,48.0,39
1606-0-4-13,1415-0-99-99,1606,1415,212.0,39
1381-0-4-13,1421-0-99-99,1381,1421,161.0,39
1041-0-4-13,1423-0-99-99,1041,1423,153.0,39
1062-0-4-13,1442-0-99-99,1062,1442,185.0,39
1482-0-4-13,1472-0-99-99,1482,1472,137.0,39
1538-0-4-13,1476-0-99-99,1538,1476,159.0,39
1583-0-4-13,1481-0-99-99,1583,1481,155.0,39
1524-0-4-13,1486-0-99-99,1524,1486,140.0,39
1531-0-4-13,1490-0-99-99,1531,1490,132.0,39
1366-0-4-13,1492-0-99-99,1366,1492,218.0,39
1579-0-4-13,1492-0-99-99,1579,1492,38.0,39
1513-0-4-13,1503-0-99-99,1513,1503,135.0,39
1021-0-4-13,1519-0-99-99,1021,1519,180.0,39
1495-0-4-13,1529-0-99-99,1495,1529,166.0,39
1428-0-4-13,1530-0-99-99,1428,1530,188.0,39
1443-0-4-13,1530-0-99-99,1443,1530,188.0,39
1577-0-4-13,1536-0-99-99,1577,1536,173.0,39
1569-0-4-13,1543-0-99-99,1569,1543,186.0,39
1182-0-4-13,1544-0-99-99,1182,1544,197.0,39
1021-0-4-13,1545-0-99-99,1021,1545,172.0,39
1515-0-4-13,1561-0-99-99,1515,1561,54.0,39
1245-0-4-13,1582-0-99-99,1245,1582,155.0,39
1154-0-4-13,1599-0-99-99,1154,1599,207.0,39
1562-0-4-13,1607-0-99-99,1562,1607,136.0,39
1436-0-4-13,1081-0-99-99,1436,1081,210.0,39
1506-0-4-13,1002-0-99-99,1506,1002,167.0,40
1126-0-4-13,1006-0-99-99,1126,1006,178.0,40
1243-0-4-13,1021-0-99-99,1243,1021,146.0,40
1382-0-4-13,1021-0-99-99,1382,1021,217.0,40
1571-0-4-13,1021-0-99-99,1571,1021,220.0,40
1232-0-4-13,1022-0-99-99,1232,1022,162.0,40
1175-0-4-13,1023-0-99-99,1175,1023,161.0,40
1018-0-4-13,1034-0-99-99,1018,1034,33.0,40
1518-0-4-13,1034-0-99-99,1518,1034,198.0,40
1590-0-4-13,1034-0-99-99,1590,1034,198.0,40
1250-0-4-13,1035-0-99-99,1250,1035,141.0,40
1214-0-4-13,1036-0-99-99,1214,1036,166.0,40
1219-0-4-13,1036-0-99-99,1219,1036,154.0,40
1574-0-4-13,1036-0-99-99,1574,1036,217.0,40
1591-0-4-13,1036-0-99-99,1591,1036,197.0,40
1131-0-4-13,1037-0-99-99,1131,1037,193.0,40
1238-0-4-13,1037-0-99-99,1238,1037,168.0,40
1285-0-4-13,1037-0-99-99,1285,1037,169.0,40
1406-0-4-13,1037-0-99-99,1406,1037,206.0,40
1131-0-4-13,1038-0-99-99,1131,1038,190.0,40
1389-0-4-13,1038-0-99-99,1389,1038,205.0,40
1422-0-4-13,1038-0-99-99,1422,1038,176.0,40
1559-0-4-13,1038-0-99-99,1559,1038,205.0,40
1076-0-4-13,1042-0-99-99,1076,1042,45.0,40
1245-0-4-13,1042-0-99-99,1245,1042,167.0,40
1090-0-4-13,1043-0-99-99,1090,1043,138.0,40
1427-0-4-13,1043-0-99-99,1427,1043,175.0,40
1250-0-4-13,1045-0-99-99,1250,1045,158.0,40
1214-0-4-13,1046-0-99-99,1214,1046,149.0,40
1411-0-4-13,1046-0-99-99,1411,1046,172.0,40
1313-0-4-13,1047-0-99-99,1313,1047,171.0,40
1520-0-4-13,1047-0-99-99,1520,1047,197.0,40
1574-0-4-13,1049-0-99-99,1574,1049,230.0,40
1252-0-4-13,1050-0-99-99,1252,1050,147.0,40
1522-0-4-13,1050-0-99-99,1522,1050,197.0,40
1280-0-4-13,1051-0-99-99,1280,1051,62.0,40
1328-0-4-13,1051-0-99-99,1328,1051,165.0,40
1266-0-4-13,1052-0-99-99,1266,1052,127.0,40
1447-0-4-13,1052-0-99-99,1447,1052,175.0,40
1464-0-4-13,1052-0-99-99,1464,1052,175.0,40
1495-0-4-13,1052-0-99-99,1495,1052,200.0,40
1538-0-4-13,1052-0-99-99,1538,1052,139.0,40
1591-0-4-13,1055-0-99-99,1591,1055,203.0,40
1425-0-4-13,1056-0-99-99,1425,1056,176.0,40
1444-0-4-13,1056-0-99-99,1444,1056,176.0,40
1619-0-4-13,1056-0-99-99,1619,1056,225.0,40
1200-0-4-13,1057-0-99-99,1200,1057,147.0,40
1277-0-4-13,1057-0-99-99,1277,1057,130.0,40
1539-0-4-13,1057-0-99-99,1539,1057,147.0,40
1601-0-4-13,1057-0-99-99,1601,1057,205.0,40
1122-0-4-13,1058-0-99-99,1122,1058,171.0,40
1270-0-4-13,1058-0-99-99,1270,1058,58.0,40
1450-0-4-13,1058-0-99-99,1450,1058,179.0,40
1411-0-4-13,1059-0-99-99,1411,1059,180.0,40
1090-0-4-13,1060-0-99-99,1090,1060,42.0,40
1484-0-4-13,1062-0-99-99,1484,1062,211.0,40
1544-0-4-13,1063-0-99-99,1544,1063,185.0,40
1621-0-4-13,1063-0-99-99,1621,1063,230.0,40
1110-0-4-13,1065-0-99-99,1110,1065,46.0,40
1122-0-4-13,1065-0-99-99,1122,1065,163.0,40
1202-0-4-13,1065-0-99-99,1202,1065,148.0,40
1424-0-4-13,1065-0-99-99,1424,1065,180.0,40
1572-0-4-13,1065-0-99-99,1572,1065,245.0,40
1122-0-4-13,1066-0-99-99,1122,1066,160.0,40
1263-0-4-13,1067-0-99-99,1263,1067,141.0,40
1120-0-4-13,1068-0-99-99,1120,1068,158.0,40
1330-0-4-13,1068-0-99-99,1330,1068,187.0,40
1602-0-4-13,1068-0-99-99,1602,1068,210.0,40
1606-0-4-13,1068-0-99-99,1606,1068,210.0,40
1483-0-4-13,1070-0-99-99,1483,1070,171.0,40
1510-0-4-13,1076-0-99-99,1510,1076,204.0,40
1600-0-4-13,1076-0-99-99,1600,1076,210.0,40
1039-0-4-13,1078-0-99-99,1039,1078,42.0,40
1524-0-4-13,1078-0-99-99,1524,1078,206.0,40
1562-0-4-13,1078-0-99-99,1562,1078,226.0,40
1365-0-4-13,1080-0-99-99,1365,1080,220.0,40
1143-0-4-13,1085-0-99-99,1143,1085,165.0,40
1513-0-4-13,1090-0-99-99,1513,1090,207.0,40
1132-0-4-13,1104-0-99-99,1132,1104,153.0,40
1389-0-4-13,1113-0-99-99,1389,1113,190.0,40
1286-0-4-13,1114-0-99-99,1286,1114,136.0,40
1022-0-4-13,1116-0-99-99,1022,1116,137.0,40
1400-0-4-13,1118-0-99-99,1400,1118,161.0,40
1116-0-4-13,1124-0-99-99,1116,1124,34.0,40
1412-0-4-13,1139-0-99-99,1412,1139,143.0,40
1524-0-4-13,1141-0-99-99,1524,1141,228.0,40
1046-0-4-13,1142-0-99-99,1046,1142,149.0,40
1130-0-4-13,1145-0-99-99,1130,1145,35.0,40
1153-0-4-13,1146-0-99-99,1153,1146,62.0,40
1382-0-4-13,1150-0-99-99,1382,1150,173.0,40
1133-0-4-13,1156-0-99-99,1133,1156,133.0,40
1572-0-4-13,1157-0-99-99,1572,1157,265.0,40
1544-0-4-13,1160-0-99-99,1544,1160,234.0,40
1176-0-4-13,1168-0-99-99,1176,1168,47.0,40
1212-0-4-13,1170-0-99-99,1212,1170,149.0,40
1588-0-4-13,1180-0-99-99,1588,1180,209.0,40
1595-0-4-13,1187-0-99-99,1595,1187,221.0,40
1186-0-4-13,1202-0-99-99,1186,1202,30.0,40
1223-0-4-13,1203-0-99-99,1223,1203,148.0,40
1139-0-4-13,1211-0-99-99,1139,1211,154.0,40
1166-0-4-13,1218-0-99-99,1166,1218,164.0,40
1523-0-4-13,1218-0-99-99,1523,1218,164.0,40
1554-0-4-13,1218-0-99-99,1554,1218,188.0,40
1620-0-4-13,1220-0-99-99,1620,1220,195.0,40
1197-0-4-13,1227-0-99-99,1197,1227,48.0,40
1233-0-4-13,1227-0-99-99,1233,1227,150.0,40
1560-0-4-13,1243-0-99-99,1560,1243,172.0,40
1575-0-4-13,1243-0-99-99,1575,1243,197.0,40
1224-0-4-13,1247-0-99-99,1224,1247,139.0,40
1251-0-4-13,1247-0-99-99,1251,1247,54.0,40
1524-0-4-13,1253-0-99-99,1524,1253,163.0,40
1383-0-4-13,1260-0-99-99,1383,1260,223.0,40
1110-0-4-13,1272-0-99-99,1110,1272,143.0,40
1250-0-4-13,1275-0-99-99,1250,1275,42.0,40
1144-0-4-13,1277-0-99-99,1144,1277,194.0,40
1347-0-4-13,1285-0-99-99,1347,1285,167.0,40
1431-0-4-13,1285-0-99-99,1431,1285,221.0,40
1544-0-4-13,1298-0-99-99,1544,1298,286.0,40
1131-0-4-13,1299-0-99-99,1131,1299,188.0,40
1271-0-4-13,1307-0-99-99,1271,1307,229.0,40
1290-0-4-13,1307-0-99-99,1290,1307,143.0,40
1353-0-4-13,1307-0-99-99,1353,1307,156.0,40
1458-0-4-13,1313-0-99-99,1458,1313,214.0,40
1124-0-4-13,1317-0-99-99,1124,1317,34.0,40
1326-0-4-13,1317-0-99-99,1326,1317,150.0,40
1133-0-4-13,1331-0-99-99,1133,1331,163.0,40
1177-0-4-13,1355-0-99-99,1177,1355,196.0,40
1110-0-4-13,1356-0-99-99,1110,1356,197.0,40
1039-0-4-13,1357-0-99-99,1039,1357,210.0,40
1385-0-4-13,1358-0-99-99,1385,1358,181.0,40
1021-0-4-13,1361-0-99-99,1021,1361,217.0,40
1062-0-4-13,1371-0-99-99,1062,1371,222.0,40
1173-0-4-13,1378-0-99-99,1173,1378,218.0,40
1232-0-4-13,1378-0-99-99,1232,1378,218.0,40
1342-0-4-13,1378-0-99-99,1342,1378,155.0,40
1351-0-4-13,1379-0-99-99,1351,1379,162.0,40
1021-0-4-13,1386-0-99-99,1021,1386,227.0,40
1249-0-4-13,1388-0-99-99,1249,1388,246.0,40
1396-0-4-13,1388-0-99-99,1396,1388,140.0,40
1538-0-4-13,1388-0-99-99,1538,1388,246.0,40
1445-0-4-13,1391-0-99-99,1445,1391,135.0,40
1265-0-4-13,1393-0-99-99,1265,1393,211.0,40
1531-0-4-13,1393-0-99-99,1531,1393,211.0,40
1173-0-4-13,1394-0-99-99,1173,1394,162.0,40
1401-0-4-13,1395-0-99-99,1401,1395,48.0,40
1140-0-4-13,1402-0-99-99,1140,1402,175.0,40
1173-0-4-13,1402-0-99-99,1173,1402,195.0,40
1400-0-4-13,1402-0-99-99,1400,1402,55.0,40
1415-0-4-13,1402-0-99-99,1415,1402,155.0,40
1423-0-4-13,1411-0-99-99,1423,1411,141.0,40
1407-0-4-13,1415-0-99-99,1407,1415,48.0,40
1606-0-4-13,1415-0-99-99,1606,1415,212.0,40
1381-0-4-13,1421-0-99-99,1381,1421,161.0,40
1041-0-4-13,1423-0-99-99,1041,1423,153.0,40
1062-0-4-13,1442-0-99-99,1062,1442,185.0,40
1482-0-4-13,1472-0-99-99,1482,1472,137.0,40
1538-0-4-13,1476-0-99-99,1538,1476,159.0,40
1583-0-4-13,1481-0-99-99,1583,1481,155.0,40
1524-0-4-13,1486-0-99-99,1524,1486,140.0,40
1531-0-4-13,1490-0-99-99,1531,1490,132.0,40
1366-0-4-13,1492-0-99-99,1366,1492,218.0,40
1579-0-4-13,1492-0-99-99,1579,1492,38.0,40
1513-0-4-13,1503-0-99-99,1513,1503,135.0,40
1021-0-4-13,1519-0-99-99,1021,1519,180.0,40
1495-0-4-13,1529-0-99-99,1495,1529,166.0,40
1428-0-4-13,1530-0-99-99,1428,1530,188.0,40
1443-0-4-13,1530-0-99-99,1443,1530,188.0,40
1577-0-4-13,1536-0-99-99,1577,1536,173.0,40
1569-0-4-13,1543-0-99-99,1569,1543,186.0,40
1182-0-4-13,1544-0-99-99,1182,1544,197.0,40
1021-0-4-13,1545-0-99-99,1021,1545,172.0,40
1515-0-4-13,1561-0-99-99,1515,1561,54.0,40
1245-0-4-13,1582-0-99-99,1245,1582,155.0,40
