INT_ID,int_lon,int_lat,stop_id,stop_code,stop_lon,stop_lat,stop_name
13454270,-79.285739305,43.723288816,8654.0,8600,-79.285802,43.723658,WARDEN AVE AT SHERRY RD NORTH SIDE
13457627,-79.477117566,43.704558176,2415.0,3953,-79.477204,43.70437,KEELE ST AT ARROWSMITH AVE
13462931,-79.307215553,43.672211339,7200.0,8911,-79.307149,43.671861,WOODBINE AVE AT COLUMBINE AVE
13449821,-79.244421806,43.75123932,9272.0,4952,-79.244335,43.75106,DANFORTH RD AT HOLLYHEDGE DR (SOUTH)
13453013,-79.561390832,43.735356416,6099.0,6229,-79.561483,43.735286,ALBION RD AT RIVERDALE DR
13452207,-79.566929502,43.740637336,6870.0,2723,-79.56698,43.741069,ISLINGTON AVE AT KINGSMOOR GATE NORTH SIDE
13454466,-79.509607252,43.724893855,4742.0,3871,-79.509687,43.72463,JANE ST AT CHALKFARM DR (SOUTH) SOUTH SIDE
13444651,-79.134432658,43.787374449,7987.0,6355,-79.134341,43.787286,EAST AVE AT EAST WILLOW GATE
13468316,-79.386573461,43.638854214,15122.0,15331,-79.386666,43.638794,QUEENS QUAY W AT REES ST
13464606,-79.325270153,43.662516942,10030.0,13483,-79.325362,43.662431,EASTERN AVE AT KNOX AVE
13462646,-79.298171674,43.673778577,9055.0,5116,-79.29808,43.673686,HAMBLY AVE AT WILLIAMSON RD
13468520,-79.433283399,43.637743309,5447.0,4168,-79.433375,43.637646,KING ST WEST AT DUNN AVE
13447250,-79.442532497,43.771995761,4216.0,230,-79.44245,43.772234,BATHURST ST AT YORKVIEW DR
13456522,-79.382248665,43.710020155,10269.0,2234,-79.38234,43.709914,EGLINTON AVE EAST AT BANFF RD
13463695,-79.489409808,43.670297272,2550.0,6796,-79.489503,43.670261,PRITCHARD AVE AT BATAVIA AVE
13451700,-79.51414323,43.743122193,3277.0,3919,-79.514067,43.743419,JANE ST AT RITA DR NORTH SIDE
13444543,-79.424445303,43.792647115,2122.0,12044,-79.424353,43.792727,MOORE PARK AVE AT FARGO AVE
13445622,-79.318601241,43.782420783,2539.0,6424,-79.318689,43.782247,HUNTINGWOOD DR AT BATTERSWOOD DR
13452870,-79.464322046,43.734988798,6945.0,1266,-79.46423,43.734899,MANIZA RD AT PLEWES RD
13443696,-79.395178421,43.799153473,2685.0,309,-79.395271,43.799225,BAYVIEW AVE AT NEWTON DR
13461912,-79.314986453,43.678090255,963.0,1115,-79.315075,43.677928,GERRARD ST EAST AT BOWMORE RD
13446725,-79.414384457,43.775157055,6954.0,9008,-79.414331,43.775575,YONGE ST AT HORSHAM AVE NORTH SIDE
13445760,-79.243842843,43.780154285,9595.0,11365,-79.243903,43.780539,CORPORATE DR AT PROGRESS AVE NORTH SIDE
13469439,-79.503143377,43.627668407,4716.0,6990,-79.50305,43.627623,ROYAL YORK RD AT TENBY ST
13468805,-79.519806538,43.635885888,6469.0,2730,-79.519856,43.636324,ISLINGTON AVE AT SAYBROOK AVE
13458332,-79.417037157,43.699021283,8199.0,4605,-79.417129,43.699125,SPADINA RD AT OLD FOREST HILL RD
13446302,-79.390615604,43.77804294,2419.0,307,-79.390708,43.778131,BAYVIEW AVE AT MCKEE AVE
13466493,-79.42178183,43.651977051,8564.0,5955,-79.421872,43.652118,OSSINGTON AVE AT CHURCHILL AVE
13468751,-79.556709719,43.636929624,1291.0,510,-79.556798,43.636753,BLOOR ST EAST AT THE EAST MALL
13461451,-79.463321958,43.682775504,2520.0,6038,-79.463415,43.682705,ROGERS RD AT SILVERTHORN AVE
13468571,-79.436037444,43.63717638,10278.0,4173,-79.43613,43.637088,KING ST WEST AT JAMESON AVE
13446795,-79.389783963,43.774333514,3734.0,284,-79.38976,43.774827,BAYVIEW AVE AT CITATION DR NORTH SIDE
13445981,-79.432883862,43.781234649,3160.0,6409,-79.432976,43.781337,GRANTBROOK ST AT CHARLTON BLVD
13456310,-79.454348834,43.712354752,7946.0,2029,-79.454272,43.712651,DUFFERIN ST AT CLAVER AVE NORTH SIDE
13456655,-79.438644976,43.710109118,4940.0,3663,-79.438738,43.71003,GLENCAIRN AVE AT SHERMOUNT AVE
13463464,-79.433176813,43.670714649,7074.0,10765,-79.43327,43.67079,DOVERCOURT RD AT GEARY AVE
13470520,-79.513947812,43.598834754,1926.0,5155,-79.513857,43.598973,LAKE SHORE BLVD WEST AT FIFTEENTH ST
13448991,-79.361269923,43.758721049,9971.0,5426,-79.361349,43.758443,LESLIE ST AT BANNATYNE DR SOUTH SIDE
13458949,-79.316530756,43.694302297,9185.0,3197,-79.316457,43.693985,WOODBINE AVE AT BARKER AVE SOUTH SIDE
13458928,-79.447685297,43.696258795,10009.0,2387,-79.447778,43.696163,EGLINTON AVE WEST AT NORTHCLIFFE BLVD
13458721,-79.321635987,43.695521094,1283.0,9455,-79.321729,43.695433,COSBURN AVE AT GLEBEMOUNT AVE
13459432,-79.572581547,43.695224331,10308.0,5591,-79.572675,43.6953,1030 MARTIN GROVE RD
13466064,-79.391460794,43.654333377,9016.0,2173,-79.391553,43.654221,DUNDAS ST WEST AT MCCAUL ST
13465212,-79.417513197,43.659934596,1659.0,7810,-79.417607,43.65987,HARBORD ST AT GRACE ST
13451137,-79.449128388,43.745724171,5676.0,2461,-79.449194,43.745352,FAYWOOD BLVD AT JOEL SWIRSKY BLVD SOUTH SIDE
13467252,-79.404010501,43.647188293,5399.0,186,-79.40392,43.647036,BATHURST ST AT QUEEN ST WEST
13454680,-79.401595214,43.721970232,9207.0,8969,-79.401684,43.722151,YONGE ST AT CHATSWORTH DR
13442218,-79.23157438,43.813359425,1348.0,9328,-79.231666,43.813493,BALDOON RD AT CROW TRAIL
13443782,-79.417087484,43.798672792,3170.0,8217,-79.417181,43.798583,STEELES AVE EAST AT DUMONT ST
13456865,-79.524155253,43.709888548,8929.0,5107,-79.524249,43.709805,GARY DR AT WENDELL AVE
13448262,-79.511673656,43.76604191,6017.0,1997,-79.511617,43.765623,DRIFTWOOD AVE AT COBBLER CRES (SOUTH)
13445027,-79.409917046,43.788663254,4900.0,8800,-79.409825,43.788535,WILLOWDALE AVE AT CUMMER AVE
13463491,-79.41326877,43.670318929,5912.0,181,-79.413363,43.670387,BATHURST ST AT OLIVE AVE
13451476,-79.325204394,43.741929206,7661.0,8387,-79.325297,43.742046,UNDERHILL DR AT ROANOKE RD
13462239,-79.496865297,43.678939855,3395.0,3883,-79.496959,43.679032,JANE ST AT EAST DR
13470434,-79.503030153,43.601259337,4223.0,5171,-79.502937,43.601368,LAKE SHORE BLVD WEST AT FIFTH ST
13451999,-79.50340118,43.741076459,4295.0,6062,-79.503493,43.740937,SHEPPARD AVE WEST AT BUCKLAND RD
13453920,-79.232433991,43.725139541,5147.0,4211,-79.232515,43.724871,KINGSTON RD AT CATHEDRAL BLUFFS DR
13454362,-79.508138249,43.72574319,4398.0,9202,-79.508046,43.725875,HEATHROW DR AT DATCHET RD
13458742,-79.523294752,43.698175505,7490.0,5405,-79.523388,43.698066,LAWRENCE AVE WEST AT SCARLETT RD
13441616,-79.248490369,43.837241185,14713.0,14981,-79.248581,43.837082,STEELES AVE EAST AT TAPSCOTT RD
13469120,-79.5318011,43.633212442,10192.0,4274,-79.531896,43.633266,KIPLING AVE AT ADVANCE RD
13463705,-79.340400896,43.668173027,10311.0,1100,-79.340495,43.668088,GERRARD ST EAST AT PAPE AVE
13466288,-79.398049999,43.652944322,10093.0,8121,-79.397997,43.652513,SPADINA AVE AT DUNDAS ST WEST SOUTH SIDE
13469375,-79.503651316,43.628870227,3788.0,6995,-79.503746,43.628936,ROYAL YORK RD AT FRANKWOOD RD
13453646,-79.482979312,43.730343213,3643.0,9801,-79.483072,43.730468,KEELE ST AT TILBURY DR
13467983,-79.428644194,43.642208421,9255.0,6834,-79.428739,43.642147,QUEEN ST WEST AT DUFFERIN ST
13448413,-79.501327478,43.764813722,930.0,8091,-79.501283,43.76435,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE
13465822,-79.383766191,43.655715964,7505.0,242,-79.383859,43.655839,BAY ST AT DUNDAS ST WEST (TORONTO COACH TERMINAL)
13455990,-79.367228681,43.713078128,9712.0,2312,-79.367322,43.712965,EGLINTON AVE EAST AT SUTHERLAND DR
13457585,-79.296930434,43.702256848,2069.0,1896,-79.296861,43.702611,DAWES RD AT GOWER ST NORTH SIDE
13445160,-79.308434331,43.786265767,964.0,6438,-79.308527,43.786138,HUNTINGWOOD DR AT DAVISBROOK BLVD
13449395,-79.30937811,43.755015338,1456.0,6692,-79.309472,43.755114,PHARMACY AVE AT DEWEY DR
13452476,-79.25810431,43.734530683,15211.0,15278,-79.25801,43.734617,EGLINTON AVE E AT MIDLAND AVE
13463111,-79.336608706,43.671556626,5643.0,1190,-79.336536,43.67122,JONES AVE AT MYRTLE AVE SOUTH SIDE
13462567,-79.48937025,43.676906888,2884.0,6954,-79.489462,43.677058,ROCKCLIFFE BLVD AT ALLIANCE AVE
13466476,-79.485974301,43.652947258,9969.0,1170,-79.486036,43.653349,JANE ST AT COLBECK ST NORTH SIDE
13449822,-79.359970231,43.752954496,1746.0,9169,-79.360028,43.75254,LESLIE ST AT YORK MILLS RD SOUTH SIDE
13453915,-79.417906876,43.727901114,8520.0,4777,-79.418002,43.72797,AVENUE RD AT FAIRLAWN AVE
13466878,-79.345037748,43.648533821,5146.0,13364,-79.345129,43.648372,COMMISSIONERS ST AT DON ROADWAY
13450081,-79.370454605,43.751456312,3052.0,7467,-79.370548,43.751335,YORK MILLS RD AT CHIPSTEAD RD
13453963,-79.313523115,43.726023858,4915.0,7534,-79.313537,43.72551,BERMONDSEY RD AT EGLINTON AVE EAST
13453152,-79.617877376,43.73503865,6488.0,11050,-79.61782,43.734609,HUMBERLINE DR AT FINCH AVE WEST
13457887,-79.296980739,43.700457144,7251.0,1891,-79.297065,43.700205,DAWES RD AT DONORA DR SOUTH SIDE
13469085,-79.492072052,43.633033388,2918.0,10125,-79.492168,43.633085,PARK LAWN RD AT PARK LANE
13453001,-79.271210159,43.731434103,7782.0,2276,-79.271119,43.731605,EGLINTON AVE EAST AT IONVIEW RD
13454006,-79.360276264,43.726369372,9861.0,1751,-79.36021,43.72675,THE BRIDLE PATH AT SUNCREST DR NORTH SIDE
13465238,-79.477666969,43.660553813,3799.0,28,-79.477763,43.660495,ANNETTE ST AT GILMOUR AVE
13454299,-79.552088604,43.726738928,6511.0,6226,-79.552002,43.726502,ALBION RD AT ARCOT BLVD SOUTH SIDE
13464769,-79.503487546,43.663890006,2646.0,3499,-79.503392,43.663971,DUNDAS ST WEST AT HOWLAND ST
20232392,-79.604350094,43.728417784,15249.0,15403,-79.604374,43.728937,HUMBER COLLEGE BUS TERMINAL
13444298,-79.39400824,43.794151077,1218.0,316,-79.394104,43.794224,BAYVIEW AVE AT RUTH AVE
13453022,-79.578309831,43.735504489,10402.0,4329,-79.578226,43.735772,KIPLING AVE AT JOHN GARLAND BLVD NORTH SIDE
13463494,-79.305775296,43.668757076,15134.0,15343,-79.30568,43.66885,QUEEN ST E AT WOODBINE AVE
13453602,-79.468106919,43.730336075,3373.0,8877,-79.468201,43.73021,WILSON AVE AT NORTHGATE DR
13456651,-79.518453437,43.711184089,8232.0,5100,-79.518549,43.711097,GARY DR AT LANGSIDE AVE
13465571,-79.358924357,43.656833256,10054.0,3073,-79.35902,43.656749,QUEEN ST EAST AT SUMACH ST
13468186,-79.42800629,43.640599717,5611.0,2074,-79.428103,43.640638,DUFFERIN ST AT MELBOURNE AVE
13450219,-79.516490469,43.752508744,1884.0,10446,-79.516424,43.752897,2901 JANE ST
13452939,-79.31035295,43.732382681,10227.0,8113,-79.310257,43.732305,SLOANE AVE AT WIGMORE DR
13456552,-79.444517266,43.710731289,8699.0,6543,-79.444575,43.711157,MARLEE AVE AT GLENGROVE AVE NORTH SIDE
13464912,-79.372236125,43.661226905,8015.0,7319,-79.372332,43.661308,SHERBOURNE ST AT GERRARD ST EAST
13463995,-79.326021059,43.666095382,3228.0,3672,-79.326117,43.666177,GREENWOOD AVE AT DOROTHY ST
13441850,-79.206202905,43.821053255,1721.0,10951,-79.206109,43.82092,LITTLES RD AT OLD FINCH AVE
13457695,-79.287325411,43.701472188,3182.0,6696,-79.287422,43.701538,PHARMACY AVE AT DONSIDE DR
13453555,-79.495366061,43.730912138,9955.0,3393,-79.495463,43.730857,CALVINGTON DR AT EXBURY RD
13444082,-79.419631182,43.796322588,6903.0,8952,-79.419717,43.796071,YONGE ST AT ABITIBI AVE SOUTH SIDE
20145216,-79.523699161,43.727533696,14083.0,14529,-79.523605,43.727395,TORBARRIE RD AT JUDY SGRO AVE
13450472,-79.311817887,43.747962296,9286.0,8466,-79.311846,43.748466,VICTORIA PARK AVE AT GREYLAWN CRES (SOUTH)
13442403,-79.235543595,43.810712919,2914.0,11555,-79.23564,43.810631,TAPSCOTT RD AT MELFORD DR (NORTH) SOUTH SIDE
13449253,-79.509554201,43.758911584,5215.0,2639,-79.509458,43.759004,FINCH AVE WEST AT TOPCLIFFE AVE
13447598,-79.163211048,43.765535683,9650.0,3450,-79.163114,43.765595,CORONATION DR AT CHEMICAL CRT
13463880,-79.412383607,43.668113591,9729.0,93,-79.41248,43.668201,BATHURST ST AT BARTON AVE
13458498,-79.309163471,43.696507389,6680.0,3167,-79.30926,43.69659,WESTLAKE AVE AT HAMSTEAD AVE
13452130,-79.302280683,43.737414537,5889.0,6759,-79.302377,43.737504,PHARMACY AVE AT SURREY AVE
13464281,-79.427296424,43.665873922,6880.0,5966,-79.427361,43.666274,OSSINGTON AVE AT ESSEX ST
13452437,-79.434005363,43.737354505,9234.0,222,-79.434011,43.736822,BATHURST ST AT WILSON AVE SOUTH SIDE
13457669,-79.441746476,43.703851239,7534.0,6549,-79.441843,43.703939,MARLEE AVE AT RIDELLE AVE
13467795,-79.405285737,43.643402965,2452.0,4189,-79.405383,43.643342,KING ST WEST AT TECUMSETH ST
13458710,-79.539886606,43.698568877,8164.0,4981,-79.539982,43.698447,DIXON RD AT TAMARACK CIR
13463723,-79.38616027,43.668742275,8083.0,3217,-79.386256,43.668855,YONGE ST AT CHARLES ST WEST
13456085,-79.36965948,43.712573817,9648.0,2308,-79.369755,43.712455,EGLINTON AVE EAST AT RUMSEY RD
13447323,-79.388975665,43.770743743,6300.0,304,-79.389072,43.770842,BAYVIEW AVE AT HOLLYWOOD AVE
13457129,-79.256448308,43.704267356,3389.0,2758,-79.256545,43.704354,KENNEDY RD AT MALTA ST
213,-79.411189,43.666448,14142.0,14619,-79.411286,43.666532,BATHURST STATION
13466136,-79.393859725,43.653823112,7171.0,2146,-79.393956,43.653716,DUNDAS ST WEST AT BEVERLEY ST
13464371,-79.391180858,43.664839817,493.0,1459,-79.391237,43.665278,QUEEN'S PARK CRES EAST AT ST JOSEPH ST NORTH SIDE
13456361,-79.391226886,43.711128747,10253.0,5807,-79.391322,43.711266,MT PLEASANT RD AT BROADWAY AVE
13462783,-79.591063437,43.6768943,15043.0,7581,-79.591114,43.677362,CARLINGVIEW DR AT INTERNATIONAL BLVD NORTH SIDE
13466246,-79.42640405,43.653600351,9321.0,824,-79.426502,43.653544,COLLEGE ST AT DOVERCOURT RD
13470599,-79.527616521,43.595814363,1233.0,5160,-79.527713,43.595704,LAKE SHORE BLVD WEST AT TWENTY EIGHTH ST
13457793,-79.378049068,43.702193954,265.0,1871,-79.378146,43.702096,DAVISVILLE AVE AT CLEVELAND ST
13459524,-79.276580563,43.690643088,5657.0,9690,-79.276676,43.690508,CLONMORE DR AT QUEENSBURY AVE
13466425,-79.432562175,43.652569192,1861.0,826,-79.43266,43.652497,COLLEGE ST AT DUFFERIN ST
13457027,-79.508529007,43.708589402,782.0,6149,-79.508625,43.708716,UPHILL AVE AT CHURCH ST
13464724,-79.48139856,43.663807071,2436.0,7071,-79.481495,43.663923,RUNNYMEDE RD AT ST JOHNS RD
13456896,-79.307132057,43.706656015,1900.0,6125,-79.307229,43.706553,ST CLAIR AVE EAST AT REXLEIGH DR
13464031,-79.465614172,43.667862066,4675.0,7894,-79.465711,43.667973,KEELE ST AT JUNCTION RD
13463030,-79.414391202,43.673150259,9376.0,996,-79.414488,43.673039,DUPONT ST AT BATHURST ST
13462552,-79.402594243,43.675810015,9689.0,11881,-79.402691,43.675697,DUPONT ST AT DAVENPORT RD
13453535,-79.36045908,43.729182545,8651.0,1749,-79.360361,43.729108,THE BRIDLE PATH AT SAINTFIELD AVE
13451886,-79.418202129,43.740629407,9886.0,8842,-79.418298,43.740494,WILSON AVE AT BELGRAVE AVE
13456826,-79.251292257,43.706341174,9445.0,4259,-79.251199,43.706162,KINGSTON RD AT RIDGEMOOR AVE
13468183,-79.575893637,43.642559442,6530.0,686,-79.57599,43.642431,BURNHAMTHORPE RD AT SATURN RD
13459983,-79.461256485,43.690667921,10105.0,726,-79.461353,43.690792,CALEDONIA RD AT KEITH AVE
20112512,-79.51671705,43.593951581,3690.0,12120,-79.516797,43.594275,COLONEL SAMUEL SMITH PARK DR
13456454,-79.513903757,43.712194641,3483.0,5098,-79.514002,43.712115,GARY DR AT DALBEATTIE AVE
104,-79.383103,43.660789,13973.0,S_YNCO,-79.383088,43.661322,YONGE AT COLLEGE
13454763,-79.378939166,43.720975955,8400.0,1712,-79.378921,43.720446,BAYVIEW AVE AT BLYTHWOOD RD SOUTH SIDE
13456610,-79.257879763,43.707680507,8919.0,2761,-79.257977,43.707792,KENNEDY RD AT MEWBURN AVE
13454271,-79.577329454,43.727286238,4255.0,8655,-79.577428,43.72721,WESTHUMBER BLVD AT IXWORTH RD
13456610,-79.257879763,43.707680507,8637.0,1209,-79.257782,43.707581,KENNEDY RD AT MEWBURN AVE
13466357,-79.429677151,43.652915834,8281.0,842,-79.429776,43.652852,COLLEGE ST AT RUSHOLME PARK CRES
13458230,-79.527661976,43.701196247,10042.0,5002,-79.527563,43.701138,SCARLETT RD AT DIXON RD EAST SIDE
13453185,-79.601001377,43.73463267,14091.0,14564,-79.601085,43.734932,WESTMORE DR AT FINCH AVE WEST NORTH SIDE
13446940,-79.214306219,43.770801879,3829.0,4838,-79.214208,43.770889,BRIMORTON DR AT DALEHURST AVE
14630494,-79.231527306,43.836645996,14715.0,14983,-79.231442,43.836921,STAINES RD AT QUIETBROOK CRES (SOUTH)
13461381,-79.487070026,43.683507569,4827.0,13441,-79.487169,43.683445,LAMBTON AVE AT CASHMAN CRES (EAST)
13454457,-79.41623848,43.723741283,6532.0,4770,-79.416144,43.723914,AVENUE RD AT DOUGLAS AVE NORTH SIDE
13458625,-79.371738546,43.696749999,5116.0,7525,-79.371779,43.697244,BAYVIEW AVE AT MOORE AVE NORTH SIDE
13448102,-79.248207212,43.763475644,7129.0,5674,-79.248109,43.763568,MCCOWAN RD AT MELDAZY DR (NORTH) NORTH SIDE
13462685,-79.442083253,43.675544841,7978.0,2085,-79.442182,43.675621,DUFFERIN ST AT AUBURN AVE
13446304,-79.234995198,43.775741715,2705.0,1044,-79.235093,43.775637,ELLESMERE RD AT DOLLY VARDEN BLVD
13453312,-79.432604934,43.731502335,3050.0,179,-79.432703,43.731603,BATHURST ST AT NEPTUNE DR
13444737,-79.164729017,43.787104477,5712.0,10914,-79.164632,43.787229,KINGSTON RD AT CHOICELAND BLVD
13458274,-79.327440368,43.698190549,756.0,5932,-79.32754,43.698222,OCONNOR DR AT RALSTON AVE WEST SIDE
13464013,-79.56076421,43.66918633,4469.0,5606,-79.560863,43.669267,MARTIN GROVE RD AT DEWITT RD
13447281,-79.472506316,43.772211499,14364.0,14838,-79.472603,43.77235,ALNESS ST AT BRISBANE RD
13449866,-79.517074886,43.754854238,1542.0,3944,-79.516991,43.755153,JANE ST AT YEWTREE BLVD NORTH SIDE
13449710,-79.313535878,43.753005868,8006.0,8472,-79.313632,43.752856,VICTORIA PARK AVE AT IVORDALE CRES (SOUTH) SOUTH SIDE
13457422,-79.374615272,43.704269553,3463.0,1708,-79.374714,43.704358,BAYVIEW AVE AT MILLWOOD RD
13466425,-79.432562175,43.652569192,9082.0,2034,-79.432661,43.652658,DUFFERIN ST AT COLLEGE ST
13444537,-79.162144111,43.788758172,3596.0,6570,-79.162242,43.788871,MEADOWVALE RD AT KINGSTON RD
13470505,-79.511861877,43.599324743,5479.0,5152,-79.51196,43.599213,LAKE SHORE BLVD WEST AT THIRTEENTH ST
13448912,-79.523194434,43.761496592,7383.0,9142,-79.523097,43.761626,HULLMAR DR AT BLOOMINGTON CRES (EAST)
13449671,-79.459899949,43.755326161,3387.0,3193,-79.459808,43.755108,WILSON HEIGHTS AT WATERLOO AVE SOUTH SIDE
153,-79.388225,43.654618,862.0,10888,-79.388218,43.655161,UNIVERSITY AVE AT DUNDAS ST WEST NORTH SIDE (ST PATRICK STN)
13458881,-79.300608602,43.694378568,9865.0,9459,-79.300681,43.694752,EASTDALE AVE AT GOODWOOD PARK CRES NORTH SIDE
13446658,-79.270025362,43.773591886,6731.0,4545,-79.270125,43.773651,PROGRESS AVE AT CONSENTINO DR WEST SIDE
13448286,-79.32895824,43.763310571,6235.0,13958,-79.329058,43.763367,FENSIDE DR AT SLIDELL CRES
30038667,-79.246989181,43.834122391,15023.0,15193,-79.247089,43.834068,TAPSCOTT RD AT SELECT AVE
13463123,-79.440996028,43.672990269,3204.0,2038,-79.441066,43.673383,DUFFERIN ST AT DAVENPORT RD NORTH SIDE
13448094,-79.310349723,43.764502256,6000.0,10794,-79.310449,43.764421,REDDINS RD AT CROSLAND DR
13457713,-79.425911167,43.703337469,3485.0,192,-79.426009,43.703461,BATHURST ST AT RIDGE HILL DR
13459587,-79.440844889,43.692654453,2095.0,5905,-79.440763,43.692337,OAKWOOD AVE AT VAUGHAN RD
13466199,-79.375773677,43.653168591,9691.0,3040,-79.375873,43.653087,QUEEN ST EAST AT CHURCH ST
13457585,-79.296930434,43.702256848,9192.0,1897,-79.297028,43.702391,DAWES RD AT GOWER ST
13453033,-79.511923893,43.734567627,2777.0,3896,-79.511846,43.734919,JANE ST AT GILTSPUR DR NORTH SIDE
13461355,-79.511457502,43.683962091,7831.0,2406,-79.511554,43.683802,EGLINTON AVE WEST AT SCARLETT RD
13444493,-79.280847189,43.790933046,9746.0,5728,-79.280948,43.790936,MIDLAND AVE AT MONTGOMERY AVE
13465033,-79.499549332,43.662159127,2412.0,11054,-79.499647,43.662021,CROSBY AVE AT VARSITY RD
13469800,-79.526741958,43.620918249,2881.0,4362,-79.526687,43.620453,KIPLING AVE AT THE QUEENSWAY SOUTH SIDE
13447719,-79.546526784,43.770281249,6821.0,10700,-79.546509,43.769734,WESTON RD AT STEELES AVE WEST SOUTH SIDE
13455295,-79.414542729,43.718028512,4162.0,4792,-79.41464,43.718174,AVENUE RD AT OTTER CRES
13456371,-79.559689826,43.71331806,2234.0,6254,-79.559703,43.71387,BERGAMOT AVE AT REXDALE BLVD NORTH SIDE
13450383,-79.51281114,43.751472848,9821.0,2011,-79.512901,43.751725,DRIFTWOOD AVE AT YORKWOODS GATE
13451058,-79.515128547,43.747094261,2121.0,3894,-79.515113,43.746546,JANE ST AT FRITH RD
13463882,-79.439035921,43.668464816,7618.0,1004,-79.439135,43.668358,DUPONT ST AT DUFFERIN ST
13466722,-79.458508994,43.651137128,15266.0,15399,-79.458409,43.651059,PARKSIDE DR AT INDIAN VALLEY CRES SOUTH SIDE
13451098,-79.326156027,43.744215303,10350.0,8382,-79.326082,43.743844,UNDERHILL DR AT CORNERBROOK DR
13466915,-79.539395411,43.650977958,3438.0,679,-79.539495,43.650879,BURNHAMTHORPE RD AT KIPLING AVE
13468227,-79.522093467,43.641514004,2465.0,2734,-79.522193,43.641615,ISLINGTON AVE AT VAN DUSEN BLVD
13457412,-79.551126396,43.706724156,9853.0,9509,-79.551188,43.707167,ISLINGTON AVE AT RESOURCES RD NORTH SIDE
13451923,-79.501501931,43.741500312,8967.0,9210,-79.501557,43.741967,ARLETA AVE AT SHEPPARD AVE WEST NORTH SIDE
13446030,-79.29706728,43.778950365,2357.0,391,-79.297166,43.779076,BIRCHMOUNT RD AT CASS AVE
13468185,-79.502449333,43.641598397,6396.0,6794,-79.50255,43.641667,PRINCE EDWARD DR SOUTH AT SUNNYLEA AVE WEST
13467654,-79.400097086,43.644453991,6669.0,10172,-79.400197,43.644358,KING ST WEST AT PORTLAND ST
13457764,-79.387831596,43.702469365,9385.0,5803,-79.387932,43.702551,MT PLEASANT RD AT BELSIZE DR
13466630,-79.371913897,43.650463956,1897.0,4135,-79.372014,43.650372,KING ST EAST AT JARVIS ST
13468134,-79.393004611,43.640562822,9243.0,10777,-79.39293,43.640937,SPADINA AVE AT BREMNER BLVD NORTH SIDE
13458498,-79.309163471,43.696507389,8014.0,3166,-79.309063,43.696428,WESTLAKE AVE AT HAMSTEAD AVE
13466482,-79.368261941,43.651277649,1962.0,4146,-79.368161,43.651338,KING ST EAST AT SHERBOURNE ST
13449777,-79.326441632,43.752764206,8319.0,8380,-79.326358,43.752453,UNDERHILL DR AT CASSANDRA BLVD (NORTH) SOUTH SIDE
13450723,-79.515684889,43.749147656,8780.0,3885,-79.515785,43.749242,JANE ST AT EDDYSTONE AVE
13468117,-79.509271564,43.642237021,2373.0,7032,-79.509194,43.641876,ROYAL YORK RD AT THOMPSON AVE
160,-79.436091,43.699148,14199.0,14679,-79.436081,43.6997,EGLINTON WEST STATION
13466259,-79.527922421,43.654881144,1169.0,3789,-79.528023,43.654964,ISLINGTON AVE AT FAIRWAY RD
13454098,-79.457653389,43.726995698,8141.0,2024,-79.457658,43.72644,DUFFERIN ST AT BRIDGELAND AVE SOUTH SIDE
13452939,-79.31035295,43.732382681,10092.0,8114,-79.310453,43.732485,SLOANE AVE AT WIGMORE DR
13450358,-79.244549049,43.747816181,10187.0,4962,-79.244454,43.748013,DANFORTH RD AT SEMINOLE AVE NORTH SIDE
13463664,-79.43276043,43.669702116,4541.0,10766,-79.432861,43.669792,DOVERCOURT RD AT DUPONT ST
13463743,-79.335020069,43.667899804,5063.0,1198,-79.33492,43.667795,JONES AVE AT SPROAT AVE
13454827,-79.29492452,43.719317857,1530.0,6681,-79.294825,43.719199,PHARMACY AVE AT COMSTOCK RD
13466100,-79.433365483,43.65468085,6393.0,2098,-79.433431,43.655107,DUFFERIN ST AT SYLVAN AVE NORTH SIDE
13454394,-79.457081243,43.72474797,293.0,985,-79.457,43.725085,DUFFERIN ST AT JANE OSLER BLVD NORTHSIDE YORKDALE SHOPPING
13461391,-79.480306658,43.683358922,9328.0,9977,-79.480211,43.683165,HUMBER BLVD AT WESTON RD
13454555,-79.445459362,43.723399451,9754.0,7408,-79.445359,43.7235,VARNA DR AT RANEE AVE
13453954,-79.391994155,43.727257755,2165.0,1232,-79.391894,43.727364,LAWRENCE AVE EAST AT WANLESS CRES (WEST)
13443223,-79.226220793,43.800915431,9409.0,4705,-79.226317,43.800732,WASHBURN WAY AT BERNER TRAIL
13468053,-79.415018881,43.641437148,1380.0,11695,-79.415098,43.641789,SHAW ST AT KING ST WEST NORTH SIDE
13464943,-79.409769278,43.661514805,8105.0,149,-79.409869,43.661636,BATHURST ST AT HARBORD ST
13456543,-79.411132181,43.710329743,3489.0,4796,-79.411233,43.710421,AVENUE RD AT ST CLEMENTS AVE
13459558,-79.324065991,43.691127181,9027.0,5785,-79.324166,43.691013,MORTIMER AVE AT KNIGHT ST
13446091,-79.173558794,43.776495608,2011.0,6484,-79.173465,43.776712,KINGSTON RD AT BEECHGROVE DR
13469783,-79.500396929,43.621012253,5888.0,7009,-79.500449,43.621495,ROYAL YORK RD AT EVANS AVE NORTH SIDE
13449519,-79.54376231,43.757466276,3181.0,8721,-79.543719,43.756956,WESTON RD AT FENMAR DR SOUTH SIDE
