trip_headsign,direction_id,route_short_name,shape_id
LINE 1 (YONGE-UNIVERSITY),0,1,600246
LINE 1 (YONGE-UNIVERSITY),1,1,600735
LINE 1 (YONGE-UNIVERSITY),1,1,600741
LINE 1 (YONGE-UNIVERSITY),1,1,600736
LINE 1 (YONGE-UNIVERSITY),1,1,600563
LINE 1 (YONGE-UNIVERSITY),1,1,600555
LINE 1 (YONGE-UNIVERSITY),1,1,600602
LINE 1 (YONGE-UNIVERSITY),1,1,600603
LINE 1 (YONGE-UNIVERSITY),1,1,600728
LINE 1 (YONGE-UNIVERSITY),1,1,600557
LINE 1 (YONGE-UNIVERSITY),1,1,600560
LINE 1 (YONGE-UNIVERSITY),1,1,600593
LINE 1 (YONGE-UNIVERSITY),1,1,600693
LINE 1 (YONGE-UNIVERSITY),1,1,600694
LINE 1 (YONGE-UNIVERSITY),1,1,600692
LINE 1 (YONGE-UNIVERSITY),1,1,600768
LINE 1 (YONGE-UNIVERSITY),1,1,600695
LINE 1 (YONGE-UNIVERSITY),1,1,600696
LINE 1 (YONGE-UNIVERSITY),1,1,600646
LINE 1 (YONGE-UNIVERSITY),1,1,600645
LINE 1 (YONGE-UNIVERSITY),1,1,600647
LINE 1 (YONGE-UNIVERSITY),1,1,600637
LINE 1 (YONGE-UNIVERSITY),1,1,600639
LINE 1 (YONGE-UNIVERSITY),1,1,600640
LINE 1 (YONGE-UNIVERSITY),1,1,600636
LINE 1 (YONGE-UNIVERSITY),1,1,600641
LINE 1 (YONGE-UNIVERSITY),1,1,600642
LINE 1 (YONGE-UNIVERSITY),1,1,600643
LINE 1 (YONGE-UNIVERSITY),1,1,600644
LINE 1 (YONGE-UNIVERSITY),1,1,600666
LINE 1 (YONGE-UNIVERSITY),1,1,600739
LINE 1 (YONGE-UNIVERSITY),1,1,600762
LINE 1 (YONGE-UNIVERSITY),1,1,600638
LINE 1 (YONGE-UNIVERSITY),1,1,600601
LINE 1 (YONGE-UNIVERSITY),1,1,600772
LINE 1 (YONGE-UNIVERSITY),0,1,600446
LINE 1 (YONGE-UNIVERSITY),0,1,600249
LINE 1 (YONGE-UNIVERSITY),0,1,600250
LINE 1 (YONGE-UNIVERSITY),0,1,600217
LINE 1 (YONGE-UNIVERSITY),0,1,600359
LINE 1 (YONGE-UNIVERSITY),0,1,600361
LINE 1 (YONGE-UNIVERSITY),0,1,600264
LINE 1 (YONGE-UNIVERSITY),0,1,600432
LINE 1 (YONGE-UNIVERSITY),0,1,600431
LINE 1 (YONGE-UNIVERSITY),0,1,600270
LINE 1 (YONGE-UNIVERSITY),0,1,600371
LINE 1 (YONGE-UNIVERSITY),0,1,600337
LINE 1 (YONGE-UNIVERSITY),0,1,600338
LINE 1 (YONGE-UNIVERSITY),0,1,600339
LINE 1 (YONGE-UNIVERSITY),0,1,600222
LINE 1 (YONGE-UNIVERSITY),0,1,600367
LINE 1 (YONGE-UNIVERSITY),0,1,600340
LINE 1 (YONGE-UNIVERSITY),0,1,600286
LINE 1 (YONGE-UNIVERSITY),0,1,600335
LINE 1 (YONGE-UNIVERSITY),0,1,600390
LINE 1 (YONGE-UNIVERSITY),0,1,600334
LINE 1 (YONGE-UNIVERSITY),0,1,600366
LINE 1 (YONGE-UNIVERSITY),0,1,600330
LINE 1 (YONGE-UNIVERSITY),0,1,600374
LINE 1 (YONGE-UNIVERSITY),0,1,600373
LINE 1 (YONGE-UNIVERSITY),0,1,600332
LINE 1 (YONGE-UNIVERSITY),0,1,600372
LINE 1 (YONGE-UNIVERSITY),0,1,600331
LINE 1 (YONGE-UNIVERSITY),0,1,600336
LINE 1 (YONGE-UNIVERSITY),0,1,600333
LINE 2 (BLOOR-DANFORTH),1,2,601462
LINE 2 (BLOOR-DANFORTH),1,2,601481
LINE 2 (BLOOR-DANFORTH),0,2,601386
LINE 2 (BLOOR-DANFORTH),0,2,601392
LINE 2 (BLOOR-DANFORTH),0,2,601391
LINE 2 (BLOOR-DANFORTH),0,2,601390
LINE 2 (BLOOR-DANFORTH),0,2,601389
LINE 2 (BLOOR-DANFORTH),0,2,601388
LINE 2 (BLOOR-DANFORTH),0,2,601383
LINE 2 (BLOOR-DANFORTH),0,2,601437
LINE 2 (BLOOR-DANFORTH),0,2,601431
LINE 2 (BLOOR-DANFORTH),0,2,601436
LINE 2 (BLOOR-DANFORTH),0,2,601435
LINE 2 (BLOOR-DANFORTH),0,2,601434
LINE 2 (BLOOR-DANFORTH),0,2,601433
LINE 2 (BLOOR-DANFORTH),0,2,601432
LINE 2 (BLOOR-DANFORTH),0,2,601430
LINE 2 (BLOOR-DANFORTH),0,2,601429
LINE 2 (BLOOR-DANFORTH),0,2,601344
LINE 2 (BLOOR-DANFORTH),1,2,601607
LINE 2 (BLOOR-DANFORTH),0,2,601415
LINE 2 (BLOOR-DANFORTH),0,2,601427
LINE 2 (BLOOR-DANFORTH),1,2,601465
LINE 2 (BLOOR-DANFORTH),1,2,601554
LINE 2 (BLOOR-DANFORTH),1,2,601454
LINE 2 (BLOOR-DANFORTH),0,2,601442
LINE 2 (BLOOR-DANFORTH),1,2,601551
LINE 2 (BLOOR-DANFORTH),1,2,601555
LINE 2 (BLOOR-DANFORTH),1,2,601553
LINE 2 (BLOOR-DANFORTH),1,2,601451
LINE 2 (BLOOR-DANFORTH),1,2,601550
LINE 2 (BLOOR-DANFORTH),1,2,601542
LINE 2 (BLOOR-DANFORTH),1,2,601604
LINE 2 (BLOOR-DANFORTH),1,2,601552
LINE 2 (BLOOR-DANFORTH),1,2,601582
LINE 2 (BLOOR-DANFORTH),1,2,601581
LINE 2 (BLOOR-DANFORTH),1,2,601580
LINE 2 (BLOOR-DANFORTH),1,2,601579
LINE 2 (BLOOR-DANFORTH),1,2,601523
LINE 2 (BLOOR-DANFORTH),1,2,601605
LINE 2 (BLOOR-DANFORTH),1,2,601455
LINE 2 (BLOOR-DANFORTH),1,2,601577
LINE 2 (BLOOR-DANFORTH),0,2,601285
LINE 3 (SCARBOROUGH),0,3,601715
LINE 3 (SCARBOROUGH),0,3,601704
LINE 3 (SCARBOROUGH),0,3,601713
LINE 3 (SCARBOROUGH),0,3,601707
LINE 3 (SCARBOROUGH),1,3,601721
LINE 3 (SCARBOROUGH),1,3,601739
LINE 3 (SCARBOROUGH),1,3,601724
LINE 4 (SHEPPARD),0,4,602096
LINE 4 (SHEPPARD),0,4,602095
LINE 4 (SHEPPARD),0,4,602094
LINE 4 (SHEPPARD),0,4,602098
LINE 4 (SHEPPARD),1,4,602099
NORTH - 5 AVENUE RD TOWARDS EGLINTON STATION,1,5,602184
SOUTH - 5A AVENUE RD TOWARDS QUEEN'S PARK ,0,5,602182
NORTH - 5 AVENUE RD TOWARDS EGLINTON STATION,1,5,602185
SOUTH - 5B AVENUE RD TOWARDS GERRARD,0,5,602183
NORTH - 6A BAY TOWARDS DUPONT,1,6,602515
NORTH - 6B BAY TOWARDS BLOOR AND DAVENPORT/YONGE,1,6,602516
SOUTH - 6 BAY TOWARDS QUEENS QUAY AND SHERBOURNE,0,6,602512
SOUTH - 6 BAY TOWARDS QUEENS QUAY AND SHERBOURNE,0,6,602511
NORTH - 6A BAY TOWARDS DUPONT,1,6,602514
NORTH - 7S BATHURST TOWARDS WILSON,1,7,602599
SOUTH - 7 BATHURST TOWARDS BATHURST STATION,0,7,602596
SOUTH - 7 BATHURST TOWARDS BATHURST STATION,0,7,602594
SOUTH - 7 BATHURST TOWARDS BATHURST STATION,0,7,602593
NORTH - 7 BATHURST TOWARDS STEELES,1,7,602600
SOUTH - 7 BATHURST TOWARDS BATHURST STATION,0,7,602595
SOUTH - 7 BATHURST TOWARDS STEELES,0,7,602597
NORTH - 7 BATHURST TOWARDS STEELES,1,7,602598
NORTH - 8 BROADVIEW TOWARDS COXWELL,0,8,602685
SOUTH - 8 BROADVIEW TOWARDS BROADVIEW STATION,1,8,602686
NORTH - 9 BELLAMY TOWARDS SCARBOROUGH CENTRE,1,9,602804
NORTH - 9 BELLAMY TOWARDS SCARBOROUGH CENTRE,1,9,602803
SOUTH - 9 BELLAMY TOWARDS WARDEN STATION,0,9,602802
EAST - 10 VAN HORNE TOWARDS VICTORIA PARK ,0,10,600774
WEST - 10 VAN HORNE TOWARDS DON MILLS STATION,1,10,600776
EAST - 10 VAN HORNE TOWARDS VICTORIA PARK ,0,10,600775
NORTH - 11C BAYVIEW TOWARDS SUNNYBROOK ,1,11,600909
NORTH - 11A BAYVIEW TOWARDS STEELES VIA SUNNYBROOK,1,11,600906
SOUTH - 11 BAYVIEW TOWARDS DAVISVILLE STATION,0,11,600902
SOUTH - 11 BAYVIEW TOWARDS DAVISVILLE STATION VIA SUNNYBROOK ,0,11,600900
WEST - 12C KINGSTON RD TOWARDS VICTORIA PARK STATION,1,12,600993
EAST - 12C KINGSTON RD TOWARDS ST CLAIR AND BARKDENE HILLS,0,12,600987
EAST - 12A KINGSTON RD TOWARDS KENNEDY STATION VIA VARIETY VILLAGE AND BRIMLEY,0,12,600983
EAST - 12C KINGSTON RD TOWARDS ST CLAIR AND BARKDENE HILLS,0,12,600982
WEST - 12C KINGSTON RD TOWARDS ST CLAIR AND BARKDENE HILLS,1,12,600994
EAST - 12A KINGSTON RD TOWARDS KENNEDY STATION VIA VARIETY VILLAGE AND BRIMLEY,0,12,600978
WEST - 12A KINGSTON RD TOWARDS VICTORIA PARK STATION VIA BRIMLEY AND VARIETY VILLAGE,1,12,600990
EAST - 12A KINGSTON RD TOWARDS KENNEDY STATION VIA VARIETY VILLAGE AND BRIMLEY,0,12,600979
EAST - 12C KINGSTON RD TOWARDS ST CLAIR AND BARKDENE HILLS,0,12,600981
EAST - 12S KINGSTON RD TOWARDS BINGHAM LOOP,0,12,600988
WEST - 12S KINGSTON RD TOWARDS BINGHAM LOOP,1,12,600989
WEST - 12C KINGSTON RD TOWARDS VICTORIA PARK STATION,1,12,600992
WEST - 14 GLENCAIRN TOWARDS CALEDONIA ,1,14,601077
EAST - 14 GLENCAIRN TOWARDS DAVISVILLE STATION,0,14,601076
WEST - 15 EVANS TOWARDS SHERWAY,0,15,601109
EAST - 15 EVANS TOWARDS ROYAL YORK STATION,1,15,601110
NORTH - 16 MCCOWAN TOWARDS SCARBOROUGH CENTRE,1,16,601115
SOUTH - 16S MCCOWAN TOWARDS DANFORTH AVE,0,16,601114
SOUTH - 16 MCCOWAN TOWARDS WARDEN STATION,0,16,601113
SOUTH - 17 BIRCHMOUNT TOWARDS WARDEN STATION,0,17,601189
SOUTH - 17 BIRCHMOUNT TOWARDS WARDEN STATION,0,17,601188
NORTH - 17C BIRCHMOUNT TOWARDS STEELES AND WARDEN,1,17,601193
NORTH - 17A BIRCHMOUNT TOWARDS HIGHWAY 7 EXTRA FARE REQUIRED NORTH OF STEELES,1,17,601195
NORTH - 17B BIRCHMOUNT TOWARDS STEELES VIA WINTERMUTE,1,17,601192
SOUTH - 17 BIRCHMOUNT TOWARDS WARDEN STATION EXTRA FARE REQUIRED NORTH OF STEELES,0,17,601187
NORTH - 17A BIRCHMOUNT TOWARDS HIGHWAY 7 EXTRA FARE REQUIRED NORTH OF STEELES,1,17,601191
WEST - 20 CLIFFSIDE TOWARDS MAIN STREET STATION,1,20,601609
EAST - 20 CLIFFSIDE TOWARDS KENNEDY STATION,0,20,601608
NORTH - 21C BRIMLEY TOWARDS STEELES AVE E VIA SCARBOROUGH CENTRE STATION,1,21,601615
NORTH - 21B BRIMLEY TOWARDS STEELES AVE E,1,21,601614
NORTH - 21A BRIMLEY TOWARDS SCARBOROUGH CENTRE STATION,1,21,601613
SOUTH - 21C BRIMLEY TOWARDS KENNEDY STATION VIA SCARBOROUGH CENTRE STATION,0,21,601612
SOUTH - 21A BRIMLEY TOWARDS KENNEDY STATION,0,21,601610
SOUTH - 21B BRIMLEY TOWARDS SCARBOROUGH CENTRE STATION,0,21,601611
SOUTH - 22B COXWELL TOWARDS QUEEN ST E,0,22,601620
NORTH - 22 COXWELL TOWARDS COXWELL STATION,1,22,601624
NORTH - 22 COXWELL TOWARDS COXWELL STATION,1,22,601622
SOUTH - 22A COXWELL TOWARDS VICTORIA PARK AVE VIA KINGSTON RD,0,22,601618
SOUTH - 23 DAWES SHORT TURN,0,23,601633
NORTH - 23 DAWES TOWARDS ST CLAIR,1,23,601635
SOUTH - 23 DAWES TOWARDS MAIN STREET STATION,0,23,601632
NORTH - 23 DAWES TOWARDS ST CLAIR,1,23,601634
SOUTH - 24B VICTORIA PARK TOWARDS VICTORIA PARK STATION VIA CONSUMERS RD,0,24,601637
SOUTH - 24E VICTORIA PARK TOWARDS VICTORIA PARK STATION,0,24,601643
SOUTH - 24 VICTORIA PARK TOWARDS DANFORTH VIA VICTORIA PARK STATION,0,24,601640
SOUTH - 24 VICTORIA PARK TOWARDS DANFORTH,0,24,601646
NORTH - 24A VICTORIA PARK TOWARDS STEELES,1,24,601660
NORTH - 24E VICTORIA PARK TOWARDS STEELES,1,24,601657
NORTH - 24B VICTORIA PARK TOWARDS DON MILLS STATION VIA CONSUMERS RD,1,24,601653
NORTH - 24A VICTORIA PARK TOWARDS STEELES,1,24,601652
NORTH - 24B VICTORIA PARK TOWARDS DON MILLS STATION VIA CONSUMERS RD,1,24,601663
SOUTH - 24 VICTORIA PARK TOWARDS VICTORIA PARK STATION,0,24,601636
NORTH - 24A VICTORIA PARK TOWARDS STEELES,1,24,601664
NORTH - 24A VICTORIA PARK TOWARDS STEELES,1,24,601659
SOUTH - 25 DON MILLS TOWARDS PAPE STATION,0,25,601669
SOUTH - 25 DON MILLS TOWARDS PAPE STATION,0,25,601670
NORTH - 25 DON MILLS TOWARDS STEELES,1,25,601673
NORTH - 25 DON MILLS TOWARDS STEELES,1,25,601674
EAST - 26 DUPONT TOWARDS ST GEORGE STATION,0,26,601680
WEST - 26 DUPONT TOWARDS JANE STATION,1,26,601681
WEST - 28 BAYVIEW SOUTH TOWARDS DAVISVILLE STATION,1,28,601683
EAST - 28 BAYVIEW SOUTH TOWARDS BRICK WORKS,0,28,601682
NORTH - 29B DUFFERIN TOWARDS TYCOS DR,1,29,601700
NORTH - 29A DUFFERIN TOWARDS WILSON STATION,1,29,601696
NORTH - 29A DUFFERIN TOWARDS WILSON STATION,1,29,601699
SOUTH - 29C DUFFERIN TOWARDS EXHIBITION (PRINCES' GATES),0,29,601693
SOUTH - 29A DUFFERIN TOWARDS EXHIBITION  (DUFFERIN GATE),0,29,601684
SOUTH - 29A DUFFERIN TOWARDS EXHIBITION  (DUFFERIN GATE),0,29,601685
SOUTH - 29A DUFFERIN TOWARDS EXHIBITION  (DUFFERIN GATE),0,29,601687
SOUTH - 29D DUFFERIN TOWARDS DUFFERIN STATION,0,29,601690
NORTH - 29B DUFFERIN TOWARDS TYCOS DR,1,29,601698
NORTH - 29A DUFFERIN TOWARDS WILSON STATION,1,29,601694
NORTH - 29B DUFFERIN TOWARDS TYCOS DR,1,29,601695
EAST - 30A LAMBTON TOWARDS HIGH PARK STATION,0,30,601742
WEST - 30 LAMBTON TOWARDS KIPLING STATION,1,30,601745
NORTH - 31 GREENWOOD TOWARDS GREENWOOD STATION,1,31,601821
SOUTH - 31A GREENWOOD TOWARDS QUEEN,0,31,601819
NORTH - 31 GREENWOOD TOWARDS GREENWOOD STATION,1,31,601822
SOUTH - 31B GREENWOOD TOWARDS EASTERN,0,31,601820
EAST - 32 EGLINTON WEST TOWARDS EGLINTON STATION,0,32,601846
EAST - 32D EGLINTON WEST TOWARDS EGLINTON WEST STATION ,0,32,601842
WEST - 32A EGLINTON WEST TOWARDS RENFORTH & SKYMARK ,1,32,601852
EAST - 32 EGLINTON WEST TOWARDS EGLINTON STATION ,0,32,601841
EAST - 32 EGLINTON WEST TOWARDS EGLINTON STATION ,0,32,601839
WEST - 32D EGLINTON WEST TOWARDS JANE & EMMETT,1,32,601857
WEST - 32C EGLINTON WEST TOWARDS JANE & LAWRENCE VIA TRETHEWEY ,1,32,601854
EAST - 32 EGLINTON WEST TOWARDS EGLINTON STATION ,0,32,601847
WEST - 32D EGLINTON WEST TOWARDS JANE & EMMETT,1,32,601855
NORTH - 33 FOREST HILL TOWARDS EGLINTON (ROSELAWN),1,33,601912
SOUTH - 33 FOREST HILL TOWARDS ST CLAIR WEST STATION,0,33,601910
EAST - 34 EGLINTON EAST TOWARDS KENNEDY STATION,0,34,601944
EAST - 34 EGLINTON EAST TOWARDS KENNEDY STATION,0,34,601945
WEST - 34 EGLINTON EAST TOWARDS EGLINTON STATION,1,34,601950
WEST - 34 EGLINTON EAST TOWARDS EGLINTON STATION,1,34,601947
SOUTH - 35 JANE TOWARDS JANE STATION,0,35,601959
SOUTH - 35 JANE TOWARDS JANE STATION EXTRA FARE REQUIRED NORTH OF STEELES,0,35,601960
SOUTH - 35A JANE TOWARDS JANE STATION,0,35,601957
SOUTH - 35 JANE TOWARDS JANE STATION EXTRA FARE REQUIRED NORTH OF STEELES,0,35,601965
SOUTH - 35 JANE TOWARDS JANE STATION,0,35,601958
SOUTH - 35B JANE TOWARDS PIONEER VILLAGE AND STEELES,0,35,601963
NORTH - 35C JANE TOWARDS STEELES,1,35,601980
NORTH - 35C JANE TOWARDS STEELES,1,35,601971
NORTH - 35A JANE TOWARDS STEELES VIA HULLMAR,1,35,601967
NORTH - 35D JANE TOWARDS LANGSTAFF RD EXTRA FARE REQUIRED NORTH OF STEELES ,1,35,601973
